resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,race_points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,qualifying_position,best_qualifying_seconds,driverRef,forename,surname,driver_nationality,driver_name,constructor_name,constructor_nationality,circuit_name,circuit_country,lat,lng,alt,status,standing_points_after_race,standing_wins_after_race,standing_position_after_race,podium,top10,win,finished_clean,qualifying_delta_to_pole,grid_minus_qualifying,driver_prev_standing_position,driver_prev_season_points,driver_prev_season_wins,driver_avg_finish_last_5,driver_avg_grid_last_5,driver_avg_points_last_5,driver_podium_rate_last_10,driver_top10_rate_last_10,driver_finish_rate_last_10,constructor_avg_finish_last_5,constructor_avg_grid_last_5,constructor_avg_points_last_5,constructor_podium_rate_last_10,constructor_top10_rate_last_10,constructor_finish_rate_last_10,driver_constructor_pair_starts,driver_circuit_starts,constructor_circuit_starts
22517,917,817,9,3.0,9,,R,18,0.0,39,,,30.0,18.0,01:15.4,205.77,22,2014,18,18,Brazilian Grand Prix,2014-11-09,9.0,71.075,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,Red Bull,Austrian,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Suspension,214.0,3.0,3.0,0,0,0,0,1.0520000000000067,0.0,3.0,214.0,3,4.4,5.8,11.6,0.5,1.0,1.0,4.4,5.8,11.6,0.5,1.0,1.0,17,3,13
22512,917,818,5,25.0,15,13.0,13,13,0.0,70,,,65.0,13.0,01:14.8,207.457,11,2014,18,18,Brazilian Grand Prix,2014-11-09,16.0,72.03999999999999,vergne,Jean-Ìäric,Vergne,French,Jean-Ìäric Vergne,Toro Rosso,Italian,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,+1 Lap,22.0,0.0,13.0,0,0,0,1,2.016999999999996,-1.0,13.0,22.0,0,10.2,13.4,2.2,0.0,0.5,0.9,10.2,13.4,2.2,0.0,0.5,0.9,56,2,12
22513,917,821,15,21.0,11,14.0,14,14,0.0,70,,,64.0,16.0,01:14.9,207.177,11,2014,18,18,Brazilian Grand Prix,2014-11-09,11.0,71.52,gutierrez,Esteban,GutiÌ©rrez,Mexican,Esteban GutiÌ©rrez,Sauber,Swiss,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,+1 Lap,0.0,0.0,20.0,0,0,0,1,1.4969999999999999,0.0,20.0,0.0,0,16.2,14.4,0.0,0.0,0.0,0.7,16.2,14.4,0.0,0.0,0.0,0.7,36,1,9
22509,917,822,3,77.0,4,10.0,10,10,1.0,70,,,64.0,9.0,01:14.2,208.98,11,2014,18,18,Brazilian Grand Prix,2014-11-09,4.0,70.305,bottas,Valtteri,Bottas,Finnish,Valtteri Bottas,Williams,British,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,+1 Lap,156.0,0.0,6.0,0,1,0,1,0.2820000000000107,0.0,4.0,155.0,0,5.8,4.0,9.0,0.5,0.9,1.0,5.8,4.0,9.0,0.5,0.9,1.0,36,1,13
22508,917,825,1,20.0,7,9.0,9,9,2.0,71,+1:10.085,5472640.0,62.0,11.0,01:14.5,208.097,1,2014,18,18,Brazilian Grand Prix,2014-11-09,7.0,70.969,kevin_magnussen,Kevin,Magnussen,Danish,Kevin Magnussen,McLaren,British,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,Finished,55.0,0.0,10.0,0,1,0,1,0.945999999999998,0.0,10.0,53.0,0,9.4,7.8,3.2,0.0,0.7,1.0,9.4,7.8,3.2,0.0,0.7,1.0,17,0,13
22510,917,826,5,26.0,17,11.0,11,11,0.0,70,,,62.0,8.0,01:14.1,209.219,11,2014,18,18,Brazilian Grand Prix,2014-11-09,14.0,71.423,kvyat,Daniil,Kvyat,Russian,Daniil Kvyat,Toro Rosso,Italian,AutÌ_dromo JosÌ© Carlos Pace,Brazil,-23.7036,-46.6997,,+1 Lap,8.0,0.0,15.0,0,0,0,1,1.4000000000000057,3.0,15.0,8.0,0,13.0,13.0,0.0,0.0,0.2,0.8,13.0,13.0,0.0,0.0,0.2,0.8,17,0,13
22518,918,1,131,44.0,2,1.0,1,1,50.0,55,39:02.6,5942619.0,49.0,4.0,01:45.6,189.342,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,2.0,100.866,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,384.0,11.0,1.0,1,1,1,1,0.3860000000000099,0.0,1.0,334.0,10,1.2,1.6,23.6,0.9,0.9,0.9,1.2,1.6,23.6,0.9,0.9,0.9,37,5,8
22531,918,3,131,6.0,1,14.0,14,14,0.0,54,,,17.0,11.0,01:46.9,187.092,11,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,1.0,100.47999999999999,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,317.0,5.0,2.0,0,0,0,1,0.0,0.0,2.0,317.0,5,5.6,1.4,15.8,0.7,0.8,0.8,5.6,1.4,15.8,0.7,0.8,0.8,95,5,9
22526,918,4,6,14.0,8,9.0,9,9,4.0,55,+1:25.813,6028432.0,45.0,12.0,01:47.4,186.126,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,8.0,101.94,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,161.0,0.0,6.0,0,1,0,1,1.460000000000008,0.0,5.0,157.0,0,8.8,6.2,7.2,0.1,0.8,0.8,8.8,6.2,7.2,0.1,0.8,0.8,95,5,10
22527,918,8,6,7.0,7,10.0,10,10,2.0,55,+1:27.820,6030439.0,46.0,16.0,01:47.7,185.586,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,7.0,102.168,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Ferrari,Italian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,55.0,0.0,12.0,0,1,0,1,1.6880000000000166,0.0,11.0,53.0,0,9.8,8.6,2.4,0.0,0.6,0.9,9.8,8.6,2.4,0.0,0.6,0.9,53,3,11
22519,918,13,3,19.0,4,2.0,2,2,36.0,55,2.576,5945195.0,47.0,2.0,01:44.8,190.738,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,4.0,101.119,massa,Felipe,Massa,Brazilian,Felipe Massa,Williams,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,134.0,0.0,7.0,1,1,0,1,0.63900000000001,0.0,8.0,98.0,0,6.0,7.0,8.6,0.2,0.6,0.8,6.0,7.0,8.6,0.2,0.6,0.8,18,4,10
22533,918,16,15,99.0,13,16.0,16,16,0.0,54,,,44.0,14.0,01:47.5,185.98,11,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,13.0,102.74600000000001,sutil,Adrian,Sutil,German,Adrian Sutil,Sauber,Swiss,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,0.0,0.0,18.0,0,0,0,1,2.2660000000000196,0.0,18.0,0.0,0,18.0,13.4,0.0,0.0,0.0,0.6,18.0,13.4,0.0,0.0,0.0,0.6,18,4,8
22522,918,18,1,22.0,6,5.0,5,5,20.0,55,+1:00.334,6002953.0,47.0,9.0,01:46.7,187.32,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,6.0,101.875,button,Jenson,Button,British,Jenson Button,McLaren,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,126.0,0.0,8.0,0,1,0,1,1.3950000000000102,0.0,7.0,106.0,0,8.6,8.0,6.8,0.0,0.8,0.9,8.6,8.0,6.8,0.0,0.8,0.9,95,5,10
22525,918,20,9,1.0,19,8.0,8,8,8.0,55,+1:12.045,6014664.0,51.0,3.0,01:45.6,189.427,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,,,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,167.0,0.0,5.0,0,1,0,1,,,4.0,159.0,0,5.0,9.4,10.6,0.2,1.0,1.0,5.0,9.4,10.6,0.2,1.0,1.0,112,5,10
22530,918,154,208,8.0,18,13.0,13,13,0.0,54,,,35.0,17.0,01:47.9,185.31,11,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,14.0,102.768,grosjean,Romain,Grosjean,French,Romain Grosjean,Lotus F1,British,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,8.0,0.0,14.0,0,0,0,1,2.288000000000011,4.0,14.0,8.0,0,14.6,15.4,0.0,0.0,0.0,0.7,14.6,15.4,0.0,0.0,0.0,0.7,56,3,4
22535,918,155,207,10.0,16,,R,18,0.0,42,,,38.0,13.0,01:47.4,186.113,31,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,17.0,104.53999999999999,kobayashi,Kamui,Kobayashi,Japanese,Kamui Kobayashi,Caterham,Malaysian,Yas Marina Circuit,UAE,24.4672,54.6031,,Retired,0.0,0.0,22.0,0,0,0,0,4.060000000000002,-1.0,22.0,0.0,0,19.2,18.6,0.0,0.0,0.0,0.6,19.2,18.6,0.0,0.0,0.0,0.6,15,4,4
22523,918,807,10,27.0,12,6.0,6,6,16.0,55,+1:02.148,6004767.0,47.0,7.0,01:45.8,189.024,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,12.0,102.384,hulkenberg,Nico,HÌ_lkenberg,German,Nico HÌ_lkenberg,Force India,Indian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,96.0,0.0,9.0,0,1,0,1,1.9040000000000106,0.0,9.0,80.0,0,10.6,13.6,2.0,0.0,0.6,0.8,10.6,13.6,2.0,0.0,0.6,0.8,38,3,10
22536,918,813,208,13.0,15,,R,19,0.0,26,,,9.0,20.0,01:48.9,183.547,131,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,16.0,102.86,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Lotus F1,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Power Unit,2.0,0.0,16.0,0,0,0,0,2.3800000000000097,-1.0,16.0,2.0,0,13.4,17.4,0.4,0.0,0.1,0.9,13.4,17.4,0.4,0.0,0.1,0.9,18,3,5
22524,918,815,10,11.0,11,7.0,7,7,12.0,55,+1:11.060,6013679.0,49.0,8.0,01:45.8,188.968,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,11.0,102.239,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,Force India,Indian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,59.0,0.0,10.0,0,1,0,1,1.7590000000000146,0.0,12.0,47.0,0,11.8,13.4,1.6,0.0,0.6,0.8,11.8,13.4,1.6,0.0,0.6,0.8,18,3,11
22521,918,817,9,3.0,20,4.0,4,4,24.0,55,37.237,5979856.0,50.0,1.0,01:44.5,191.341,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,,,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,Red Bull,Austrian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,238.0,3.0,3.0,0,1,0,1,,,3.0,214.0,3,7.0,5.8,9.6,0.5,0.9,0.9,7.0,5.8,9.6,0.5,0.9,0.9,18,3,11
22529,918,818,5,25.0,10,12.0,12,12,0.0,55,+1:31.947,6034566.0,50.0,5.0,01:45.7,189.186,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,10.0,102.207,vergne,Jean-Ìäric,Vergne,French,Jean-Ìäric Vergne,Toro Rosso,Italian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,22.0,0.0,13.0,0,0,0,1,1.7270000000000039,0.0,13.0,22.0,0,10.2,14.0,2.2,0.0,0.5,1.0,10.2,14.0,2.2,0.0,0.5,1.0,57,2,10
22532,918,821,15,21.0,14,15.0,15,15,0.0,54,,,43.0,15.0,01:47.7,185.652,11,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,15.0,102.819,gutierrez,Esteban,GutiÌ©rrez,Mexican,Esteban GutiÌ©rrez,Sauber,Swiss,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,0.0,0.0,20.0,0,0,0,1,2.339000000000013,-1.0,20.0,0.0,0,15.2,13.6,0.0,0.0,0.0,0.7,15.2,13.6,0.0,0.0,0.0,0.7,37,1,9
22520,918,822,3,77.0,3,3.0,3,3,30.0,55,28.88,5971499.0,54.0,6.0,01:45.7,189.113,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,3.0,101.025,bottas,Valtteri,Bottas,Finnish,Valtteri Bottas,Williams,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,186.0,0.0,4.0,1,1,0,1,0.5450000000000159,0.0,6.0,156.0,0,7.0,4.2,6.8,0.4,0.9,1.0,7.0,4.2,6.8,0.4,0.9,1.0,37,1,11
22528,918,825,1,20.0,9,11.0,11,11,0.0,55,+1:30.376,6032995.0,37.0,10.0,01:46.8,187.171,1,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,9.0,102.104,kevin_magnussen,Kevin,Magnussen,Danish,Kevin Magnussen,McLaren,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,55.0,0.0,11.0,0,0,0,1,1.6240000000000094,0.0,10.0,55.0,0,9.2,8.2,3.4,0.0,0.7,1.0,9.2,8.2,3.4,0.0,0.7,1.0,18,0,11
22537,918,826,5,26.0,5,,R,20,0.0,14,,,10.0,19.0,01:48.7,183.859,131,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,5.0,101.908,kvyat,Daniil,Kvyat,Russian,Daniil Kvyat,Toro Rosso,Italian,Yas Marina Circuit,UAE,24.4672,54.6031,,Power Unit,8.0,0.0,15.0,0,0,0,0,1.4280000000000115,0.0,15.0,8.0,0,13.0,12.2,0.0,0.0,0.2,0.9,13.0,12.2,0.0,0.0,0.2,0.9,18,0,11
22534,918,829,207,46.0,17,17.0,17,17,0.0,54,,,47.0,18.0,01:48.4,184.453,11,2014,19,24,Abu Dhabi Grand Prix,2014-11-23,18.0,105.095,stevens,Will,Stevens,British,Will Stevens,Caterham,Malaysian,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,0.0,0.0,23.0,0,0,0,1,4.615000000000009,-1.0,,0.0,0,,,,,,,17.6,19.8,0.0,0.0,0.0,0.7,0,0,5
22538,926,1,131,44.0,1,1.0,1,1,25.0,58,31:54.1,5514067.0,50.0,1.0,01:30.9,209.915,1,2015,1,1,Australian Grand Prix,2015-03-15,1.0,86.327,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Finished,25.0,1.0,1.0,1,1,1,1,0.0,0.0,1.0,0.0,0,1.2,1.8,28.6,0.9,0.9,0.9,1.2,1.8,28.6,0.9,0.9,0.9,38,7,10
22539,926,3,131,6.0,2,2.0,2,2,18.0,58,1.36,5515427.0,47.0,2.0,01:31.1,209.577,1,2015,1,1,Australian Grand Prix,2015-03-15,2.0,86.92099999999999,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Finished,18.0,0.0,2.0,1,1,0,1,0.5939999999999941,0.0,2.0,0.0,0,4.2,1.2,15.8,0.7,0.8,0.9,4.2,1.2,15.8,0.7,0.8,0.9,96,7,11
22549,926,8,6,7.0,5,,R,12,0.0,40,,,36.0,3.0,01:31.4,208.811,36,2015,1,1,Australian Grand Prix,2015-03-15,5.0,87.78999999999999,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Wheel,0.0,0.0,12.0,0,0,0,0,1.4629999999999939,0.0,12.0,0.0,0,10.2,8.6,2.0,0.0,0.7,1.0,10.2,8.6,2.0,0.0,0.7,1.0,54,5,14
22541,926,13,3,19.0,3,4.0,4,4,12.0,58,38.196,5552263.0,50.0,6.0,01:31.7,208.144,1,2015,1,1,Australian Grand Prix,2015-03-15,3.0,87.718,massa,Felipe,Massa,Brazilian,Felipe Massa,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Finished,12.0,0.0,4.0,0,1,0,1,1.3910000000000053,0.0,7.0,0.0,0,5.4,6.6,13.8,0.3,0.7,0.9,5.4,6.6,13.8,0.3,0.7,0.9,19,7,14
22548,926,18,1,22.0,16,11.0,11,11,0.0,56,,,56.0,12.0,01:33.3,204.534,12,2015,1,1,Australian Grand Prix,2015-03-15,17.0,91.422,button,Jenson,Button,British,Jenson Button,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,+2 Laps,0.0,0.0,11.0,0,0,0,1,5.094999999999999,-1.0,8.0,0.0,0,6.0,7.0,10.8,0.0,0.8,0.9,6.0,7.0,10.8,0.0,0.8,0.9,96,7,14
22540,926,20,6,5.0,4,3.0,3,3,15.0,58,34.523,5548590.0,52.0,4.0,01:31.5,208.74,1,2015,1,1,Australian Grand Prix,2015-03-15,4.0,87.742,vettel,Sebastian,Vettel,German,Sebastian Vettel,Ferrari,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Finished,15.0,0.0,3.0,1,1,0,1,1.4150000000000063,0.0,5.0,0.0,0,6.2,12.4,8.6,0.2,1.0,1.0,8.4,7.8,4.6,0.0,0.9,1.0,0,7,15
22551,926,154,208,8.0,8,,R,14,0.0,0,,,,0.0,,,75,2015,1,1,Australian Grand Prix,2015-03-15,9.0,88.56,grosjean,Romain,Grosjean,French,Romain Grosjean,Lotus F1,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Power loss,0.0,0.0,14.0,0,0,0,0,2.233000000000004,-1.0,14.0,0.0,0,14.6,15.8,0.0,0.0,0.0,0.7,14.6,15.8,0.0,0.0,0.0,0.7,57,3,6
22544,926,807,10,27.0,13,7.0,7,7,6.0,57,,,48.0,8.0,01:32.0,207.576,11,2015,1,1,Australian Grand Prix,2015-03-15,14.0,89.208,hulkenberg,Nico,HÌ_lkenberg,German,Nico HÌ_lkenberg,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,+1 Lap,6.0,0.0,7.0,0,1,0,1,2.8810000000000002,-1.0,9.0,0.0,0,10.0,13.4,4.8,0.0,0.6,0.8,10.0,13.4,4.8,0.0,0.6,0.8,39,4,14
22552,926,813,208,13.0,9,,R,15,0.0,0,,,,0.0,,,3,2015,1,1,Australian Grand Prix,2015-03-15,10.0,88.726,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Lotus F1,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Accident,0.0,0.0,15.0,0,0,0,0,2.399000000000001,-1.0,16.0,0.0,0,14.8,16.8,0.4,0.0,0.1,0.8,14.8,16.8,0.4,0.0,0.1,0.8,19,4,7
22547,926,815,10,11.0,14,10.0,10,10,1.0,57,,,46.0,7.0,01:32.0,207.601,11,2015,1,1,Australian Grand Prix,2015-03-15,15.0,89.209,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,Force India,Indian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,+1 Lap,1.0,0.0,10.0,0,1,0,1,2.882000000000005,-1.0,10.0,0.0,0,11.8,12.6,2.8,0.0,0.7,0.8,11.8,12.6,2.8,0.0,0.7,0.8,19,4,15
22543,926,817,9,3.0,6,6.0,6,6,8.0,57,,,46.0,10.0,01:32.8,205.726,11,2015,1,1,Australian Grand Prix,2015-03-15,7.0,88.32900000000001,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,Red Bull,Austrian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,+1 Lap,8.0,0.0,6.0,0,1,0,1,2.0020000000000095,-1.0,3.0,0.0,0,7.2,9.2,11.4,0.4,0.9,0.9,7.2,9.2,11.4,0.4,0.9,0.9,19,3,14
22555,926,822,3,77.0,0,,W,18,0.0,0,,,,0.0,,,54,2015,1,1,Australian Grand Prix,2015-03-15,6.0,87.79599999999999,bottas,Valtteri,Bottas,Finnish,Valtteri Bottas,Williams,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Withdrew,0.0,0.0,18.0,0,0,0,0,1.468999999999994,-6.0,4.0,0.0,0,5.4,3.2,12.8,0.4,0.9,1.0,5.4,3.2,12.8,0.4,0.9,1.0,38,2,15
22554,926,825,1,20.0,17,,W,17,0.0,0,,,,0.0,,,54,2015,1,1,Australian Grand Prix,2015-03-15,18.0,92.037,kevin_magnussen,Kevin,Magnussen,Danish,Kevin Magnussen,McLaren,British,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Withdrew,0.0,0.0,17.0,0,0,0,0,5.710000000000008,-1.0,11.0,0.0,0,9.4,8.2,3.2,0.0,0.6,1.0,9.4,8.2,3.2,0.0,0.6,1.0,19,1,15
22553,926,826,9,26.0,12,,W,16,0.0,0,,,,0.0,,,54,2015,1,1,Australian Grand Prix,2015-03-15,13.0,89.07,kvyat,Daniil,Kvyat,Russian,Daniil Kvyat,Red Bull,Austrian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Withdrew,0.0,0.0,16.0,0,0,0,0,2.742999999999995,-1.0,15.0,0.0,0,14.2,11.2,0.0,0.0,0.1,0.8,13.4,8.2,4.6,0.4,0.6,0.6,0,1,15
22545,926,828,15,9.0,15,8.0,8,8,4.0,57,,,51.0,5.0,01:31.6,208.505,11,2015,1,1,Australian Grand Prix,2015-03-15,16.0,91.376,ericsson,Marcus,Ericsson,Swedish,Marcus Ericsson,Sauber,Swiss,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,+1 Lap,4.0,0.0,8.0,0,1,0,1,5.049000000000007,-1.0,18.0,0.0,0,17.6,19.8,0.0,0.0,0.0,0.7,14.2,13.6,0.0,0.0,0.0,0.8,0,1,10
22550,926,830,5,33.0,11,,R,13,0.0,32,,,30.0,13.0,01:34.3,202.458,5,2015,1,1,Australian Grand Prix,2015-03-15,12.0,88.868,max_verstappen,Max,Verstappen,Dutch,Max Verstappen,Toro Rosso,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Engine,0.0,0.0,13.0,0,0,0,0,2.540999999999997,-1.0,,0.0,0,,,,,,,12.2,13.4,0.2,0.0,0.1,0.6,0,0,14
22542,926,831,15,12.0,10,5.0,5,5,10.0,58,+1:35.149,5609216.0,46.0,9.0,01:32.6,206.137,1,2015,1,1,Australian Grand Prix,2015-03-15,11.0,88.8,nasr,Felipe,Nasr,Brazilian,Felipe Nasr,Sauber,Swiss,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,Finished,10.0,0.0,5.0,0,1,0,1,2.472999999999999,-1.0,,0.0,0,,,,,,,16.0,15.4,0.0,0.0,0.0,0.6,0,0,11
22546,926,832,5,55.0,7,9.0,9,9,2.0,57,,,49.0,11.0,01:32.9,205.56,11,2015,1,1,Australian Grand Prix,2015-03-15,8.0,88.51,sainz,Carlos,Sainz,Spanish,Carlos Sainz,Toro Rosso,Italian,Albert Park Grand Prix Circuit,Australia,-37.8497,144.968,10.0,+1 Lap,2.0,0.0,9.0,0,1,0,1,2.183000000000007,-1.0,,0.0,0,,,,,,,11.8,8.8,2.6,0.0,0.8,0.9,0,0,15
22557,927,1,131,44.0,1,2.0,2,2,18.0,56,8.569,6074362.0,45.0,2.0,01:43.1,193.501,1,2015,2,2,Malaysian Grand Prix,2015-03-29,1.0,99.269,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,Sepang International Circuit,Malaysia,2.76083,101.738,,Finished,43.0,1.0,1.0,1,1,0,1,0.0,0.0,1.0,25.0,1,1.2,1.6,28.6,0.9,0.9,0.9,1.2,1.6,28.6,0.9,0.9,0.9,39,7,10
22558,927,3,131,6.0,3,3.0,3,3,15.0,56,12.31,6078103.0,43.0,1.0,01:42.1,195.516,1,2015,2,2,Malaysian Grand Prix,2015-03-29,3.0,99.374,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Sepang International Circuit,Malaysia,2.76083,101.738,,Finished,33.0,0.0,3.0,1,1,0,1,0.10499999999998977,0.0,2.0,18.0,0,4.2,1.4,15.8,0.7,0.8,0.9,4.2,1.4,15.8,0.7,0.8,0.9,97,7,11
22573,927,4,1,14.0,18,,R,18,0.0,21,,,17.0,17.0,01:48.5,183.983,132,2015,2,2,Malaysian Grand Prix,2015-03-29,18.0,101.74600000000001,alonso,Fernando,Alonso,Spanish,Fernando Alonso,McLaren,British,Sepang International Circuit,Malaysia,2.76083,101.738,,ERS,0.0,0.0,20.0,0,0,0,0,2.477000000000004,0.0,6.0,0.0,0,9.8,6.8,5.6,0.1,0.8,0.8,11.2,2.0,7.6,0.3,0.6,0.6,0,7,14
22559,927,8,6,7.0,11,4.0,4,4,12.0,56,53.822,6119615.0,40.0,7.0,01:44.1,191.644,1,2015,2,2,Malaysian Grand Prix,2015-03-29,11.0,100.41499999999999,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Ferrari,Italian,Sepang International Circuit,Malaysia,2.76083,101.738,,Finished,12.0,0.0,5.0,0,1,0,1,1.1459999999999866,0.0,12.0,0.0,0,10.2,7.6,2.0,0.0,0.7,0.9,10.2,7.6,2.0,0.0,0.7,0.9,55,5,14
22561,927,13,3,19.0,7,6.0,6,6,8.0,56,+1:13.586,6139379.0,40.0,5.0,01:44.0,191.891,1,2015,2,2,Malaysian Grand Prix,2015-03-29,7.0,100.543,massa,Felipe,Massa,Brazilian,Felipe Massa,Williams,British,Sepang International Circuit,Malaysia,2.76083,101.738,,Finished,20.0,0.0,4.0,0,1,0,1,1.274000000000001,0.0,4.0,12.0,0,4.8,6.4,15.0,0.3,0.8,1.0,4.8,6.4,15.0,0.3,0.8,1.0,20,7,14
22572,927,18,1,22.0,17,,R,17,0.0,41,,,38.0,16.0,01:46.1,188.153,101,2015,2,2,Malaysian Grand Prix,2015-03-29,17.0,101.636,button,Jenson,Button,British,Jenson Button,McLaren,British,Sepang International Circuit,Malaysia,2.76083,101.738,,Turbo,0.0,0.0,16.0,0,0,0,0,2.3669999999999902,0.0,11.0,0.0,0,7.2,8.6,8.8,0.0,0.7,0.9,7.2,8.6,8.8,0.0,0.7,0.9,97,7,15
22556,927,20,6,5.0,2,1.0,1,1,25.0,56,41:05.8,6065793.0,46.0,3.0,01:43.6,193.501,1,2015,2,2,Malaysian Grand Prix,2015-03-29,2.0,99.632,vettel,Sebastian,Vettel,German,Sebastian Vettel,Ferrari,Italian,Sepang International Circuit,Malaysia,2.76083,101.738,,Finished,40.0,1.0,2.0,1,1,1,1,0.36299999999999955,0.0,3.0,15.0,0,6.2,11.4,8.6,0.3,1.0,1.0,7.0,7.6,7.4,0.1,0.9,1.0,1,7,15
22566,927,154,208,8.0,10,11.0,11,11,0.0,55,,,36.0,10.0,01:44.8,190.386,11,2015,2,2,Malaysian Grand Prix,2015-03-29,8.0,100.303,grosjean,Romain,Grosjean,French,Romain Grosjean,Lotus F1,British,Sepang International Circuit,Malaysia,2.76083,101.738,,+1 Lap,0.0,0.0,15.0,0,0,0,1,1.0339999999999918,2.0,14.0,0.0,0,14.4,14.2,0.0,0.0,0.0,0.7,14.4,14.2,0.0,0.0,0.0,0.7,58,3,6
